palle ID,palle Name,Upabasti ID,Created On,Updated On
8020328085,NEW VIDYANAGAR,8020328085,07-Jan-21,07-Jan-21
8020328086,DEVINAGAR,8020328086,07-Jan-21,07-Jan-21
8020328087,SAINIK NAGAR,8020328087,07-Jan-21,07-Jan-21
8020329088,NERADMET X ROAD,8020329088,07-Jan-21,07-Jan-21
8020329089,SRI COLONY,8020329089,07-Jan-21,07-Jan-21
8020329090,BHARANI COLONY,8020329090,07-Jan-21,07-Jan-21
8020329091,VIVEKANANDAPURAM,8020329091,07-Jan-21,07-Jan-21
8020329092,JK COLONY,8020329092,07-Jan-21,07-Jan-21
8020330093,DEFENCE COLONY,8020330093,07-Jan-21,07-Jan-21
8020330094,HASTINAPURAM,8020330094,07-Jan-21,07-Jan-21
8020330095,JJ NAGAR,8020330095,07-Jan-21,07-Jan-21
8020331096,VAYUPURI,8020331096,07-Jan-21,07-Jan-21
8020331097,SAINIK PURI,8020331097,07-Jan-21,07-Jan-21
8020331098,NIRMAL NAGAR,8020331098,07-Jan-21,07-Jan-21
8020331099,AMMUGUDA,8020331099,07-Jan-21,07-Jan-21
8020332100,DEENDAYAL NAGAR-1,8020332100,07-Jan-21,07-Jan-21
8020332101,SANTHOSHIMA NAGAR,8020332101,07-Jan-21,07-Jan-21
8020332102,SHYAMPRASAD MUKARJI NAGAR,8020332102,07-Jan-21,07-Jan-21
8020332103,DEENDAYAL NAGAR-2,8020332103,07-Jan-21,07-Jan-21
8020333104,OLD SAFILGUDA,8020333104,07-Jan-21,07-Jan-21
8020333105,BHARATH NAGAR,8020333105,07-Jan-21,07-Jan-21
8020333106,VADDERABASTI,8020333106,07-Jan-21,07-Jan-21
8020333107,SUDHANAGAR,8020333107,07-Jan-21,07-Jan-21
8020334108,CHANDRAGIRI COLNY EAST,8020334108,07-Jan-21,07-Jan-21
8020334109,VINAYAK NAGAR -1,8020334109,07-Jan-21,07-Jan-21
8020334110,CHANDRAGIRI COLNY,8020334110,07-Jan-21,07-Jan-21
8020335111,VINAYAK NAGAR -2,8020335111,07-Jan-21,07-Jan-21
8020335112,ANANTH NAGAR,8020335112,07-Jan-21,07-Jan-21
8020335113,KRISHNA NAGAR,8020335113,07-Jan-21,07-Jan-21
8020335114,LALBAHADUR NAGAR,8020335114,07-Jan-21,07-Jan-21
8020335115,KRUPAACOMPLEX,8020335115,07-Jan-21,07-Jan-21
8020336116,SAINATHPURAM,8020336116,07-Jan-21,07-Jan-21
8020336117,RK SOCITY,8020336117,07-Jan-21,07-Jan-21
8020336118,GEETHA NAGAR,8020336118,07-Jan-21,07-Jan-21
8020336119,VENKATESWARA COLONY,8020336119,07-Jan-21,07-Jan-21
8020336120,SAMATHA NAGAR,8020336120,07-Jan-21,07-Jan-21
8020336121,JHOSHI NAGAR,8020336121,07-Jan-21,07-Jan-21
8020336122,JK NAGAR,8020336122,07-Jan-21,07-Jan-21
8020336123,PARWATHI NAGAR,8020336123,07-Jan-21,07-Jan-21
8020337124,KAKATIYA NAGAR,8020337124,07-Jan-21,07-Jan-21
8020337125,VAJPAY NAGAR,8020337125,07-Jan-21,07-Jan-21
8020337126,MADURANAGAR,8020337126,07-Jan-21,07-Jan-21
8020337127,VINOBA NAGAR,8020337127,07-Jan-21,07-Jan-21
8020337128,SAI NAGAR,8020337128,07-Jan-21,07-Jan-21
8020337129,ROHINI NAGAR,8020337129,07-Jan-21,07-Jan-21
8020337130,SHIVANAGAR,8020337130,07-Jan-21,07-Jan-21
8020438131,BAJARANG NAGAR,8020438131,07-Jan-21,07-Jan-21
8020438132,LAXMINARAYANA COLONY,8020438132,07-Jan-21,07-Jan-21
8020438133,JYOTI COLONY,8020438133,07-Jan-21,07-Jan-21
8020438134,CPI COLONY,8020438134,07-Jan-21,07-Jan-21
8020439135,SHIVAJI NAGAR,8020439135,07-Jan-21,07-Jan-21
8020439136,SUKKAMMA KUNTA,8020439136,07-Jan-21,07-Jan-21
8020439137,SANTHOSH NAGAR,8020439137,07-Jan-21,07-Jan-21
8020440138,CHANDRAPURI,8020440138,07-Jan-21,07-Jan-21
8020440139,BHRUNDAVANCOLONY,8020440139,07-Jan-21,07-Jan-21
8020440140,EX.SIVICEMEN COLONY,8020440140,07-Jan-21,07-Jan-21
8020440141,SHANTHI NAGAR,8020440141,07-Jan-21,07-Jan-21
8020440142,VIKALANGULA COLONY,8020440142,07-Jan-21,07-Jan-21
8020441143,VENKATESWARA COLONY,8020441143,07-Jan-21,07-Jan-21
8020441144,LEPRACY COLONY,8020441144,07-Jan-21,07-Jan-21
8020441145,MOHANRAO COLONY,8020441145,07-Jan-21,07-Jan-21
8020441146,GEETANJALI SCHOOL,8020441146,07-Jan-21,07-Jan-21
8020442147,VAYUPURI,8020442147,07-Jan-21,07-Jan-21
8020442148,SAINIKPURI,8020442148,07-Jan-21,07-Jan-21
8020442149,KANDIGUDA,8020442149,07-Jan-21,07-Jan-21
8020442150,NETAJI NAGAR,8020442150,07-Jan-21,07-Jan-21
8020443151,YAPRAL,8020443151,07-Jan-21,07-Jan-21
8020443152,AMMUGUDA,8020443152,07-Jan-21,07-Jan-21
8020443153,BAPUJINAGAR,8020443153,07-Jan-21,07-Jan-21
8020443154,EMPLOYS COLONY,8020443154,07-Jan-21,07-Jan-21
8020444155,BHARATH NAGAR,8020444155,07-Jan-21,07-Jan-21
8020444156,RGV COLONY,8020444156,07-Jan-21,07-Jan-21
8020445157,KOWKUR,8020445157,07-Jan-21,07-Jan-21
8020446158,BJR NAGAR,8020446158,07-Jan-21,07-Jan-21
8020446159,MALLIKARJUNA NAGAR,8020446159,07-Jan-21,07-Jan-21
8020446160,SATYANARAYANA PURAM COLONY,8020446160,07-Jan-21,07-Jan-21
8020447161,AMBEDKAR NAGAR,8020447161,07-Jan-21,07-Jan-21
8020447162,NETAJI NAGAR,8020447162,07-Jan-21,07-Jan-21
8020447163,PRAGATHI NAGAR,8020447163,07-Jan-21,07-Jan-21
8020447164,KNR COLONY,8020447164,07-Jan-21,07-Jan-21
8020448165,CHENNAPURAM,8020448165,07-Jan-21,07-Jan-21
8020448166,DEVENDRA NAGAR,8020448166,07-Jan-21,07-Jan-21
8020448167,NANDAMOORI NAGAR,8020448167,07-Jan-21,07-Jan-21
8020448168,PRO.JAYASHANKAR NAGAR,8020448168,07-Jan-21,07-Jan-21
8020449169,GABBILALAPET,8020449169,07-Jan-21,07-Jan-21
8020449170,KCR COLONY,8020449170,07-Jan-21,07-Jan-21
8020449171,NANDAMOORI NAGAR,8020449171,07-Jan-21,07-Jan-21
8020449172,SHANTHI NAGAR,8020449172,07-Jan-21,07-Jan-21
8020449173,KARMIKANAGAR,8020449173,07-Jan-21,07-Jan-21
8020449174,BHAGYA NAGAR,8020449174,07-Jan-21,07-Jan-21
8020449175,RAJIVGHANDI NAGAR,8020449175,07-Jan-21,07-Jan-21
8020450176,CRPF,8020450176,07-Jan-21,07-Jan-21
8020450177,MALLELA GUDA,8020450177,07-Jan-21,07-Jan-21
8020450178,FARA NAGAR,8020450178,07-Jan-21,07-Jan-21
8020450179,ARUNDATHI NAGAR,8020450179,07-Jan-21,07-Jan-21
8020551180,Chakripuram,8020551180,07-Jan-21,07-Jan-21
8020551181,Sonia Gandhi Nagar,8020551181,07-Jan-21,07-Jan-21
8020551182,Teachers Colony,8020551182,07-Jan-21,07-Jan-21
8020552183,Vasavisiva Nagar,8020552183,07-Jan-21,07-Jan-21
8020552184,Nagarjuna Nagar Colony,8020552184,07-Jan-21,07-Jan-21
8020553185,Reddy Colony,8020553185,07-Jan-21,07-Jan-21
8020553186,Bhagavan Colony,8020553186,07-Jan-21,07-Jan-21
8020553187,Sai Nagar,8020553187,07-Jan-21,07-Jan-21
8020554188,VN Reddy nagar,8020554188,07-Jan-21,07-Jan-21
8020554189,Kushaiguda ,8020554189,07-Jan-21,07-Jan-21
8020554190,Hanuman Basti,8020554190,07-Jan-21,07-Jan-21
8020555191,Virat nagar,8020555191,07-Jan-21,07-Jan-21
8020555192,Sailok colony,8020555192,07-Jan-21,07-Jan-21
8020555193,Jammigadda,8020555193,07-Jan-21,07-Jan-21
8020555194,Jaijawan Colony,8020555194,07-Jan-21,07-Jan-21
8020556195,Saaket,8020556195,07-Jan-21,07-Jan-21
8020556196,Vampuguda,8020556196,07-Jan-21,07-Jan-21
8020556197,Yellareddy Guda,8020556197,07-Jan-21,07-Jan-21
8020557198,Naik Nagar,8020557198,07-Jan-21,07-Jan-21
8020557199,Sriram Nagar  Colony,8020557199,07-Jan-21,07-Jan-21
8020557200,Parimala Nagar,8020557200,07-Jan-21,07-Jan-21
8020557201,Kapra,8020557201,07-Jan-21,07-Jan-21
8020558202,Srinivasa nagar,8020558202,07-Jan-21,07-Jan-21
8020558203,Bhavani Nagar,8020558203,07-Jan-21,07-Jan-21
8020558204,APIIC Colony,8020558204,07-Jan-21,07-Jan-21
8020559205,Nethaji Nagar,8020559205,07-Jan-21,07-Jan-21
8020559206,Rukmini Puram,8020559206,07-Jan-21,07-Jan-21
8020559207,Sadhana Vihar,8020559207,07-Jan-21,07-Jan-21
8020560208,AS Rao Nagar,8020560208,07-Jan-21,07-Jan-21
8020560209,AS Rao Nagar - 2,8020560209,07-Jan-21,07-Jan-21
8020560210,Anupuram,8020560210,07-Jan-21,07-Jan-21
8020561211,Gandhi Nagar,8020561211,07-Jan-21,07-Jan-21
8020561212,Bharath Nagar,8020561212,07-Jan-21,07-Jan-21
8020561213,Hanuman Nagar,8020561213,07-Jan-21,07-Jan-21
8020562214,SP Nagar,8020562214,07-Jan-21,07-Jan-21
8020562215,Gayathri Nagar,8020562215,07-Jan-21,07-Jan-21
8020562216,MJ Colony,8020562216,07-Jan-21,07-Jan-21
8020563217,South Kamala Nagar,8020563217,07-Jan-21,07-Jan-21
8020563218,Mahesh Nagar,8020563218,07-Jan-21,07-Jan-21
8020563219,North Kamala Nagar,8020563219,07-Jan-21,07-Jan-21
8020564220,Lakshmi Nagar,8020564220,07-Jan-21,07-Jan-21
8020564221,Chaithanya Nagar,8020564221,07-Jan-21,07-Jan-21
8020564222,Indira Nagar,8020564222,07-Jan-21,07-Jan-21
8020565223,Kailasa Giri,8020565223,07-Jan-21,07-Jan-21
8020565224,Mangapuram,8020565224,07-Jan-21,07-Jan-21
8020565225,krishna Nagar,8020565225,07-Jan-21,07-Jan-21
8020566226,Venkateswara Nagar,8020566226,07-Jan-21,07-Jan-21
8020566227,Jawahar Nagar,8020566227,07-Jan-21,07-Jan-21
8020566228,APIIC Colony,8020566228,07-Jan-21,07-Jan-21
8020567229,Thirumala Nagar,8020567229,07-Jan-21,07-Jan-21
8020567230,Sri Nagar,8020567230,07-Jan-21,07-Jan-21
8020568231,Nehru Nagar,8020568231,07-Jan-21,07-Jan-21
8020568232,Ashok Nagar,8020568232,07-Jan-21,07-Jan-21
8020569233,EC nagar ,8020569233,07-Jan-21,07-Jan-21
8020569234,BN Reddy Nagar,8020569234,07-Jan-21,07-Jan-21
8020569235,Chinna Cherlapalli,8020569235,07-Jan-21,07-Jan-21
8020570236,Cherlapalli,8020570236,07-Jan-21,07-Jan-21
8020570237,Bharath Nagar,8020570237,07-Jan-21,07-Jan-21
8020570238,Indira Gruha Kalpa,8020570238,07-Jan-21,07-Jan-21
8020671239,NAGARAM,8020671239,07-Jan-21,07-Jan-21
8020671240,BHIMRAO COLONY,8020671240,07-Jan-21,07-Jan-21
8020671241,SHIVASHAKTHI NAGAR,8020671241,07-Jan-21,07-Jan-21
8020671242,VIKAS NAGAR,8020671242,07-Jan-21,07-Jan-21
8020671243,BAPUREDDY NAGAR,8020671243,07-Jan-21,07-Jan-21
8020671244,MODI APARTMENTS,8020671244,07-Jan-21,07-Jan-21
8020671245,SAISANJEEVA NAGAR,8020671245,07-Jan-21,07-Jan-21
8020672246,SATYANARAYANA NAGAR,8020672246,07-Jan-21,07-Jan-21
8020672247,SRINIVASA NAGAR,8020672247,07-Jan-21,07-Jan-21
8020672248,BUDDA NAGAR,8020672248,07-Jan-21,07-Jan-21
8020672249,RAVIDRANAGAR COLONY,8020672249,07-Jan-21,07-Jan-21
8020672250,HANUMAN NAGAR,8020672250,07-Jan-21,07-Jan-21
8020673251,SAIDARA,8020673251,07-Jan-21,07-Jan-21
8020673252,ANNAPOORNA COLONY,8020673252,07-Jan-21,07-Jan-21
8020673253,NETHAJI NAGAR,8020673253,07-Jan-21,07-Jan-21
8020673254,EAST GANDI NAGAR,8020673254,07-Jan-21,07-Jan-21
8020674255,CHAKRIPURAM,8020674255,07-Jan-21,07-Jan-21
8020674256,REDDY COLONY,8020674256,07-Jan-21,07-Jan-21
8020674257,KATING COLONY,8020674257,07-Jan-21,07-Jan-21
8020674258,TEACHERS COLONY,8020674258,07-Jan-21,07-Jan-21
8020674259,VIVEKANANDA COLONY,8020674259,07-Jan-21,07-Jan-21
8020674260,SV NAGAR,8020674260,07-Jan-21,07-Jan-21
8020675261,DATTATREYA COLONY,8020675261,07-Jan-21,07-Jan-21
8020675262,VENKATESWARA COLONY,8020675262,07-Jan-21,07-Jan-21
8020675263,SIMHAPURI COLONY,8020675263,07-Jan-21,07-Jan-21
8020675264,SIDDARTHANAGAR,8020675264,07-Jan-21,07-Jan-21
8020675265,MADURANAGAR,8020675265,07-Jan-21,07-Jan-21
8020675266,RAMALINGESWARA NAGAR,8020675266,07-Jan-21,07-Jan-21
8020676267,BHAVANI NAGAR,8020676267,07-Jan-21,07-Jan-21
8020676268,VENKATESHWARA COLONY,8020676268,07-Jan-21,07-Jan-21
8020676269,BHIMRAO COLONY,8020676269,07-Jan-21,07-Jan-21
8020676270,KATING COLONY,8020676270,07-Jan-21,07-Jan-21
8020677271,SHIVASAI NAGAR,8020677271,07-Jan-21,07-Jan-21
8020677272,SAINAGAR,8020677272,07-Jan-21,07-Jan-21
8020677273,SHIVAJI NAGAR,8020677273,07-Jan-21,07-Jan-21
8020678274,RAJAREDDY NAGAR,8020678274,07-Jan-21,07-Jan-21
8020678275,SAIPRIYA COLONY,8020678275,07-Jan-21,07-Jan-21
8020678276,TIRUMALA ENCLAVE,8020678276,07-Jan-21,07-Jan-21
8020678277,DAMMAI GUDA,8020678277,07-Jan-21,07-Jan-21
8020679278,LAXMINAGAR,8020679278,07-Jan-21,07-Jan-21
8020679279,ANJANADRICOLONY,8020679279,07-Jan-21,07-Jan-21
8020679280,VRR COLONY,8020679280,07-Jan-21,07-Jan-21
8020679281,MLR COLONY,8020679281,07-Jan-21,07-Jan-21
8020679282,JOUrNLIST COLONY,8020679282,07-Jan-21,07-Jan-21
8020679283,PS RAO NAGAR,8020679283,07-Jan-21,07-Jan-21
8020680284,AYYAPPA COLONY,8020680284,07-Jan-21,07-Jan-21
8020680285,VAYUSHAKTHI NAGAR,8020680285,07-Jan-21,07-Jan-21
8020680286,LNR COLONY,8020680286,07-Jan-21,07-Jan-21
8020680287,VENKATESHWARA COLONY,8020680287,07-Jan-21,07-Jan-21
8020680288,BHAVANI NAGAR,8020680288,07-Jan-21,07-Jan-21
8020680289,WEST GANDI NAGAR,8020680289,07-Jan-21,07-Jan-21
8020680290,SHIVANANADA PURI COLONY,8020680290,07-Jan-21,07-Jan-21
8020781291,KEESARA,8020781291,07-Jan-21,07-Jan-21
8020781292,VANNE GUDA (P),8020781292,07-Jan-21,07-Jan-21
8020781293,ANKIREDDY PALLI,8020781293,07-Jan-21,07-Jan-21
8020781294,KEESRA DAYARA (P),8020781294,07-Jan-21,07-Jan-21
8020781295,BOGARAM,8020781295,07-Jan-21,07-Jan-21
8020781296,KEESARA GUTTA (P),8020781296,07-Jan-21,07-Jan-21
8020781297,RAMPALLI DAYARA,8020781297,07-Jan-21,07-Jan-21
8020781298,JINNARAM COLONY (P),8020781298,07-Jan-21,07-Jan-21
8020781299,BHARSHEGUDA (P),8020781299,07-Jan-21,07-Jan-21
8020781300,LALANIGUDA (P),8020781300,07-Jan-21,07-Jan-21
8020782301,RAMPALLI ,8020782301,07-Jan-21,07-Jan-21
8020782302,KARRIMGUDA,8020782302,07-Jan-21,07-Jan-21
8020782303,YAMNAMPET,8020782303,07-Jan-21,07-Jan-21
8020782304,REPALLE,8020782304,07-Jan-21,07-Jan-21
8020782305,RL NAGAR (P),8020782305,07-Jan-21,07-Jan-21
8020782306,INDIRA GRUHAKALPA (P),8020782306,07-Jan-21,07-Jan-21
8020783307,CHEERYAL,8020783307,07-Jan-21,07-Jan-21
8020783308,BANDLAGUDA,8020783308,07-Jan-21,07-Jan-21
8020783309,GODUMAKUNTA,8020783309,07-Jan-21,07-Jan-21
8020783310,YADGIRI PALLI,8020783310,07-Jan-21,07-Jan-21
8020783311,NARSAMPALLI,8020783311,07-Jan-21,07-Jan-21
8020783312,THIMAYAPALLI,8020783312,07-Jan-21,07-Jan-21
8020783313,CHEERYALA JINNNARAM (P),8020783313,07-Jan-21,07-Jan-21
8020783314,SAINAGAR COLONY (P),8020783314,07-Jan-21,07-Jan-21
8020783315,BANDLAGUDA COLONY (P),8020783315,07-Jan-21,07-Jan-21
8020783316,HARIDASPALLI (P),8020783316,07-Jan-21,07-Jan-21
8020783317,RAJIVGRUHAKALPA (P),8020783317,07-Jan-21,07-Jan-21
8020783318,RAMALINGESHWARA COLONY (P),8020783318,07-Jan-21,07-Jan-21
8020783319,KUNDANPALLI (P),8020783319,07-Jan-21,07-Jan-21
8020783320,PRAJAY SAI GARDEN (P),8020783320,07-Jan-21,07-Jan-21
8020783321,DHARMARAM (P),8020783321,07-Jan-21,07-Jan-21
8030101001,MAHATMA GANDHI BASTI,8030101001,07-Jan-21,07-Jan-21
8030101002,HARIJANA BASTI,8030101002,07-Jan-21,07-Jan-21
8030101003,DOKKALAMMA BASTI,8030101003,07-Jan-21,07-Jan-21
8030102004,MARUTHI VEEDHI,8030102004,07-Jan-21,07-Jan-21
8030102005,BANDIMET,8030102005,07-Jan-21,07-Jan-21
8030102006,CHAPAL BAI,8030102006,07-Jan-21,07-Jan-21
8030102007,KUMMARIGUDA,8030102007,07-Jan-21,07-Jan-21
8030102008,RANGUSUNNAM DODDI,8030102008,07-Jan-21,07-Jan-21
8030103009,JEERA,8030103009,07-Jan-21,07-Jan-21
8030103010,SATYANARAYANAPURAM,8030103010,07-Jan-21,07-Jan-21
8030103011,HYDER BASTI,8030103011,07-Jan-21,07-Jan-21
8030104012,MANOHAR TALKIES,8030104012,07-Jan-21,07-Jan-21
8030104013,MADHAV NURSING HOME,8030104013,07-Jan-21,07-Jan-21
8030104014,GURUDWARA,8030104014,07-Jan-21,07-Jan-21
8030105015,PARIKI BASTI,8030105015,07-Jan-21,07-Jan-21
8030105016,GOPALAPURAM,8030105016,07-Jan-21,07-Jan-21
8030105017,KEYS HIGH SCHOOL,8030105017,07-Jan-21,07-Jan-21
8030106018,RANIGANJ,8030106018,07-Jan-21,07-Jan-21
8030106019,KASTURBA NAGAR,8030106019,07-Jan-21,07-Jan-21
8030106020,AMBEDKAR NAGAR,8030106020,07-Jan-21,07-Jan-21
8030106021,SAIBABA TEMPLE,8030106021,07-Jan-21,07-Jan-21
8030106022,KARBALA MAIDAN,8030106022,07-Jan-21,07-Jan-21
8030107023,OLD GHAS MANDI,8030107023,07-Jan-21,07-Jan-21
8030107024,SAJJANLAL VEEDI,8030107024,07-Jan-21,07-Jan-21
8030108025,OLD BHOIGUDA,8030108025,07-Jan-21,07-Jan-21
8030108026,RANGREZ BAZAR,8030108026,07-Jan-21,07-Jan-21
8030108027,VYAS MANDI,8030108027,07-Jan-21,07-Jan-21
8030109028,PAN BAZAR,8030109028,07-Jan-21,07-Jan-21
8030109029,LALAGUDI,8030109029,07-Jan-21,07-Jan-21
8030109030,TOBACCO BAZAAR,8030109030,07-Jan-21,07-Jan-21
8030110031,NALLAGUTTA,8030110031,07-Jan-21,07-Jan-21
8030110032,RAMGOPLA PET,8030110032,07-Jan-21,07-Jan-21
8030111033,JAWAHAR NAGAR,8030111033,07-Jan-21,07-Jan-21
8030111034,KRISHNA NAGAR COLONY,8030111034,07-Jan-21,07-Jan-21
8030111035,SINDI COLONY,8030111035,07-Jan-21,07-Jan-21
8030112036,BARTAN DODDI,8030112036,07-Jan-21,07-Jan-21
8030112037,KANDOJI BAZAR,8030112037,07-Jan-21,07-Jan-21
8030112038,CHIKOTI GARDEN,8030112038,07-Jan-21,07-Jan-21
8030112039,GENERAL BAZAR,8030112039,07-Jan-21,07-Jan-21
8030112040,DHAN BAZAR,8030112040,07-Jan-21,07-Jan-21
8030113041,TAXILA APARTMENT,8030113041,07-Jan-21,07-Jan-21
8030113042,AVULAMANDA,8030113042,07-Jan-21,07-Jan-21
8030113043,SOMASUNDARAM STREET,8030113043,07-Jan-21,07-Jan-21
8030113044,GEETHA BHAVAN,8030113044,07-Jan-21,07-Jan-21
8030114045,POT MARKET,8030114045,07-Jan-21,07-Jan-21
8030114046,MONDA MARKET,8030114046,07-Jan-21,07-Jan-21
8030114047,TAKARA BASTI,8030114047,07-Jan-21,07-Jan-21
8030114048,POT MARKET,8030114048,07-Jan-21,07-Jan-21
8030215049,WarasigudA,8030215049,07-Jan-21,07-Jan-21
8030215050,New Ashok Nagar,8030215050,07-Jan-21,07-Jan-21
8030216051,ShaBad Guda,8030216051,07-Jan-21,07-Jan-21
8030216052,Srinivasa Nagar Colony,8030216052,07-Jan-21,07-Jan-21
8030216053,Savarala Basti,8030216053,07-Jan-21,07-Jan-21
8030216054,Markandeya Nagar,8030216054,07-Jan-21,07-Jan-21
8030216055,Mohan Reddy Nagar,8030216055,07-Jan-21,07-Jan-21
8030216056,Venkatesh Nagar,8030216056,07-Jan-21,07-Jan-21
8030217057,Naguluri Narasimha Street,8030217057,07-Jan-21,07-Jan-21
8030217058,TRT Quarters,8030217058,07-Jan-21,07-Jan-21
8030217059,Joshi Compound,8030217059,07-Jan-21,07-Jan-21
8030217060,Pishalkar Colony,8030217060,07-Jan-21,07-Jan-21
8030217061,Beedal Basti,8030217061,07-Jan-21,07-Jan-21
8030218062,CRPF Colony,8030218062,07-Jan-21,07-Jan-21
8030218063,Brook BondColony,8030218063,07-Jan-21,07-Jan-21
8030218064,Padma rao Nagar,8030218064,07-Jan-21,07-Jan-21
8030218065,Sashwath Nagar,8030218065,07-Jan-21,07-Jan-21
8030218066,Balram Compound,8030218066,07-Jan-21,07-Jan-21
8030219067,Madhura Nagar,8030219067,07-Jan-21,07-Jan-21
8030219068,Namalgundu,8030219068,07-Jan-21,07-Jan-21
8030219069,Muhmmad Guda,8030219069,07-Jan-21,07-Jan-21
8030219070,Uppar Basti,8030219070,07-Jan-21,07-Jan-21
8030220071,Brahman Basti,8030220071,07-Jan-21,07-Jan-21
8030220072,Anna Nagar,8030220072,07-Jan-21,07-Jan-21
8030220073,Pandava Basti,8030220073,07-Jan-21,07-Jan-21
8030220074,Basavatarak Nagar,8030220074,07-Jan-21,07-Jan-21
8030220075,aat(8) Number galli,8030220075,07-Jan-21,07-Jan-21
8030221076,Dadar Compound,8030221076,07-Jan-21,07-Jan-21
8030221077,Mettuguda,8030221077,07-Jan-21,07-Jan-21
8030221078,Alugadda Bai,8030221078,07-Jan-21,07-Jan-21
8030221079,Railway quarters,8030221079,07-Jan-21,07-Jan-21
8030222080,Seetharam Nagar,8030222080,07-Jan-21,07-Jan-21
8030222081,Indira Nagar,8030222081,07-Jan-21,07-Jan-21
8030223082,Medibai,8030223082,07-Jan-21,07-Jan-21
8030223083,L N Nagar,8030223083,07-Jan-21,07-Jan-21
8030223084,Amber Nagar,8030223084,07-Jan-21,07-Jan-21
8030223085,Eshwari Bai,8030223085,07-Jan-21,07-Jan-21
8030224086,Keshav Nagar,8030224086,07-Jan-21,07-Jan-21
8030224087,Ravindra Nagar,8030224087,07-Jan-21,07-Jan-21
8030224088,Seethaphalamandi Railway Quarters,8030224088,07-Jan-21,07-Jan-21
8030225089,Partiwada,8030225089,07-Jan-21,07-Jan-21
8030225090,Railway quarters,8030225090,07-Jan-21,07-Jan-21
8030225091,Venkatapuram Colony,8030225091,07-Jan-21,07-Jan-21
8030225092,Hamal Basti,8030225092,07-Jan-21,07-Jan-21
8030226093,Sri Rama Colony,8030226093,07-Jan-21,07-Jan-21
8030226094,CH Railway Quarters,8030226094,07-Jan-21,07-Jan-21
8030226095,Rangu Bhai,8030226095,07-Jan-21,07-Jan-21
8030226096,Chinta bai,8030226096,07-Jan-21,07-Jan-21
8030226097,Dood bai,8030226097,07-Jan-21,07-Jan-21
8030226098,Ntr nagar,8030226098,07-Jan-21,07-Jan-21
8030227099,Babu jagjivan rao basti,8030227099,07-Jan-21,07-Jan-21
8030227100,Kindi basti,8030227100,07-Jan-21,07-Jan-21
8030227101,Midi basthi,8030227101,07-Jan-21,07-Jan-21
8030227102,Bavani nagar,8030227102,07-Jan-21,07-Jan-21
8030228103,Erukala Basti,8030228103,07-Jan-21,07-Jan-21
8030228104,Boudha Nagar,8030228104,07-Jan-21,07-Jan-21
8030228105,Raghavendra Nagar,8030228105,07-Jan-21,07-Jan-21
8030228106,Bank Colony,8030228106,07-Jan-21,07-Jan-21
8030329107,A-Class,8030329107,07-Jan-21,07-Jan-21
8030329108,B-Class,8030329108,07-Jan-21,07-Jan-21
8030329109,C-Class,8030329109,07-Jan-21,07-Jan-21
8030329110,D-Class,8030329110,07-Jan-21,07-Jan-21
8030330111,Devi Nagar,8030330111,07-Jan-21,07-Jan-21
8030331112,Gandhi Nagar,8030331112,07-Jan-21,07-Jan-21
8030332113,keyes Block,8030332113,07-Jan-21,07-Jan-21
8030333114,Jaya Nagar Colony,8030333114,07-Jan-21,07-Jan-21
8030334115,Krishna Nagar Colony,8030334115,07-Jan-21,07-Jan-21
8030334116,Krishna Nagar Basthi,8030334116,07-Jan-21,07-Jan-21
8030334117,M I G Colony,8030334117,07-Jan-21,07-Jan-21
8030334118,New Bolakpur (Opp Gandhi),8030334118,07-Jan-21,07-Jan-21
8030335119,New Anjaneya Colony,8030335119,07-Jan-21,07-Jan-21
8030335120,Gangaputra Sangam,8030335120,07-Jan-21,07-Jan-21
8030335121,Venkateshwara Nagar,8030335121,07-Jan-21,07-Jan-21
8030336122,P & T Colony,8030336122,07-Jan-21,07-Jan-21
8030337123,Bhagya Nagar Colony,8030337123,07-Jan-21,07-Jan-21
8030337124,S B I Colony,8030337124,07-Jan-21,07-Jan-21
8030337125,Kanchara Basthi,8030337125,07-Jan-21,07-Jan-21
8030338126,Pathang Building,8030338126,07-Jan-21,07-Jan-21
8030338127,Kotha Bazar,8030338127,07-Jan-21,07-Jan-21
8030338128,Kummara Basthi,8030338128,07-Jan-21,07-Jan-21
8030439129,TukaramGate,8030439129,07-Jan-21,07-Jan-21
8030439130,KondalReddy Nagar,8030439130,07-Jan-21,07-Jan-21
8030439131,SaiNagar,8030439131,07-Jan-21,07-Jan-21
8030439132,Vaddaera Basti 1,8030439132,07-Jan-21,07-Jan-21
8030439133,Shastri Nagar,8030439133,07-Jan-21,07-Jan-21
8030439134,Nandan Nagar,8030439134,07-Jan-21,07-Jan-21
8030439135,Vaddera Basti 1,8030439135,07-Jan-21,07-Jan-21
8030440136,Azad Chandra Shekar,8030440136,07-Jan-21,07-Jan-21
8030440137,Lakshmi Nagar,8030440137,07-Jan-21,07-Jan-21
8030440138,NagaRaju Basti,8030440138,07-Jan-21,07-Jan-21
8030441139,Boya Basthi,8030441139,07-Jan-21,07-Jan-21
8030441140,Vaddera Basti 2,8030441140,07-Jan-21,07-Jan-21
8030441141,Lohiya Nagar,8030441141,07-Jan-21,07-Jan-21
8030441142,Vaddera Basti 3,8030441142,07-Jan-21,07-Jan-21
8030442143,Teachers Colony,8030442143,07-Jan-21,07-Jan-21
8030442144,Shenoy Nusing Home,8030442144,07-Jan-21,07-Jan-21
