Palle ID,Palle Name,Upabasti / Gramam ID,Created On,Modified On
90404037140,New Maruthi nagar East,90404037140,08-Jan-21,08-Jan-21
90404037141,New Maruthi nagar North,90404037141,08-Jan-21,08-Jan-21
90405038142,Laxmi nagar,90405038142,08-Jan-21,08-Jan-21
90405038143,SBI Colony,90405038143,08-Jan-21,08-Jan-21
90405038144,Vijaypuri Colony,90405038144,08-Jan-21,08-Jan-21
90405039145,Telephone Colony,90405039145,08-Jan-21,08-Jan-21
90405039146,Sowbhagya Puram,90405039146,08-Jan-21,08-Jan-21
90405039147,RK Puram,90405039147,08-Jan-21,08-Jan-21
90405040148,Mohan Nagar,90405040148,08-Jan-21,08-Jan-21
90405040149,Mohan Nagar Janapriya,90405040149,08-Jan-21,08-Jan-21
90405040150,Samathapuri Colony,90405040150,08-Jan-21,08-Jan-21
90405041151,New Nagole,90405041151,08-Jan-21,08-Jan-21
90405041152,Shrungeri Colony,90405041152,08-Jan-21,08-Jan-21
90405041153,Shenhapuri,90405041153,08-Jan-21,08-Jan-21
90405042154,Margadarshi Colony,90405042154,08-Jan-21,08-Jan-21
90405042155,Vasavi Colony,90405042155,08-Jan-21,08-Jan-21
90405042156,Dwaraka nagar,90405042156,08-Jan-21,08-Jan-21
90405042157,Greenhills Colony,90405042157,08-Jan-21,08-Jan-21
90405043158,Haripuri Colony,90405043158,08-Jan-21,08-Jan-21
90405043159,New Haripuri Colony,90405043159,08-Jan-21,08-Jan-21
90405043160,Yadav Nagar,90405043160,08-Jan-21,08-Jan-21
90405043161,Alkapuri,90405043161,08-Jan-21,08-Jan-21
90405044162,NTR Nagar Phase1,90405044162,08-Jan-21,08-Jan-21
90405044163,50 Gudiselu,90405044163,08-Jan-21,08-Jan-21
90405044164,New Haripuri Colony,90405044164,08-Jan-21,08-Jan-21
90405044165,Jana Priya Colony,90405044165,08-Jan-21,08-Jan-21
90405045166,NTR Nagar Phase2,90405045166,08-Jan-21,08-Jan-21
90405045167,Saibaba Nagar,90405045167,08-Jan-21,08-Jan-21
90405045168,Shiva Ganga Colony,90405045168,08-Jan-21,08-Jan-21
90405045169,Chitra Layout,90405045169,08-Jan-21,08-Jan-21
90405046170,NTR Nagar Phase3,90405046170,08-Jan-21,08-Jan-21
90405046171,Bharath Nagar,90405046171,08-Jan-21,08-Jan-21
90405046172,Rajiv Gandhi Nagar,90405046172,08-Jan-21,08-Jan-21
90406047173,Bandlaguda Village,90406047173,08-Jan-21,08-Jan-21
90406047174,Krushi Nagar,90406047174,08-Jan-21,08-Jan-21
90406047175,Vijaya Gardens,90406047175,08-Jan-21,08-Jan-21
90406048176,Anand Nagar,90406048176,08-Jan-21,08-Jan-21
90406048177,Indraprasta Colony,90406048177,08-Jan-21,08-Jan-21
90406048178,Indu Aranya,90406048178,08-Jan-21,08-Jan-21
90406048179,Bandlaguda Bus Depo,90406048179,08-Jan-21,08-Jan-21
90406048180,Housing Board Colony,90406048180,08-Jan-21,08-Jan-21
90406049181,Fathullaguda ,90406049181,08-Jan-21,08-Jan-21
90406049182,Mathugudem,90406049182,08-Jan-21,08-Jan-21
90406049183,Annaram,90406049183,08-Jan-21,08-Jan-21
90406050184,GSI,90406050184,08-Jan-21,08-Jan-21
90406050185,Mallikarjun Nagar,90406050185,08-Jan-21,08-Jan-21
90406050186,Ayyappa Colony,90406050186,08-Jan-21,08-Jan-21
90406051187,Beerappa Basti,90406051187,08-Jan-21,08-Jan-21
90406051188,Ajay Nagar,90406051188,08-Jan-21,08-Jan-21
90406051189,AHS Colony,90406051189,08-Jan-21,08-Jan-21
90406051190,Shivapuri Colony,90406051190,08-Jan-21,08-Jan-21
90406051191,Rajyalaxmi Colony,90406051191,08-Jan-21,08-Jan-21
90406052192,Nagole,90406052192,08-Jan-21,08-Jan-21
90406052193,Arunodaya Colony,90406052193,08-Jan-21,08-Jan-21
90406053194,Mamatha Nagar,90406053194,08-Jan-21,08-Jan-21
90406053195,Venkataramana Colony,90406053195,08-Jan-21,08-Jan-21
90406053196,Nuvvula banda,90406053196,08-Jan-21,08-Jan-21
90406054197,Sai Nagar,90406054197,08-Jan-21,08-Jan-21
90406054198,Lalitha Nagar,90406054198,08-Jan-21,08-Jan-21
90406055199,Adarsh Nagar,90406055199,08-Jan-21,08-Jan-21
90406055200,Cooperative Bank Colony,90406055200,08-Jan-21,08-Jan-21
90406055201,Ganesh Nagar,90406055201,08-Jan-21,08-Jan-21
90407056202,Central bank colony,90407056202,08-Jan-21,08-Jan-21
90407056203,Chandrapuri colony,90407056203,08-Jan-21,08-Jan-21
90407056204,suryodaya,90407056204,08-Jan-21,08-Jan-21
90407057205,Sri Saraswati Nagar colony,90407057205,08-Jan-21,08-Jan-21
90407057206,Highway colony,90407057206,08-Jan-21,08-Jan-21
90407057207,Saraswati nagar colony,90407057207,08-Jan-21,08-Jan-21
90407058208,Vambay,90407058208,08-Jan-21,08-Jan-21
90407058209,southend park,90407058209,08-Jan-21,08-Jan-21
90407058210,Himpuri,90407058210,08-Jan-21,08-Jan-21
90407058211,Shailajapuri,90407058211,08-Jan-21,08-Jan-21
90407058212,Vivekananda,90407058212,08-Jan-21,08-Jan-21
90407058213,Cosmopolitan,90407058213,08-Jan-21,08-Jan-21
90407059214,Shubhodaya,90407059214,08-Jan-21,08-Jan-21
90407059215,Judges colony,90407059215,08-Jan-21,08-Jan-21
90407059216,Vijayasree colony,90407059216,08-Jan-21,08-Jan-21
90407060217,Madhuranagar,90407060217,08-Jan-21,08-Jan-21
90407060218,Sriram Nagar,90407060218,08-Jan-21,08-Jan-21
90407060219,Bhavani nagar,90407060219,08-Jan-21,08-Jan-21
90407061220,Sai Saptagiri,90407061220,08-Jan-21,08-Jan-21
90407061221,Janapriya,90407061221,08-Jan-21,08-Jan-21
90407062222,Malahar,90407062222,08-Jan-21,08-Jan-21
90407062223,Vrundavan,90407062223,08-Jan-21,08-Jan-21
90407062224,Sahara,90407062224,08-Jan-21,08-Jan-21
90407063225,Rocktown,90407063225,08-Jan-21,08-Jan-21
90407063226,Chanakya puri,90407063226,08-Jan-21,08-Jan-21
90407063227,Rock Hills,90407063227,08-Jan-21,08-Jan-21
90407064228,Agamayya,90407064228,08-Jan-21,08-Jan-21
90407064229,Mallikarjun Nagar,90407064229,08-Jan-21,08-Jan-21
90407064230,Anitha Nagar,90407064230,08-Jan-21,08-Jan-21
90408065231,Shanti Nagar,90408065231,08-Jan-21,08-Jan-21
90408065232,Arunodaya Colony,90408065232,08-Jan-21,08-Jan-21
90408065233,Raghavendra Colony,90408065233,08-Jan-21,08-Jan-21
90408065234,Bus Depot,90408065234,08-Jan-21,08-Jan-21
90408065235,Kummarikunta,90408065235,08-Jan-21,08-Jan-21
90408065236,Sai Nagar,90408065236,08-Jan-21,08-Jan-21
90408066237,High Court Colony,90408066237,08-Jan-21,08-Jan-21
90408066238,Sarada Nagar,90408066238,08-Jan-21,08-Jan-21
90408066239,BDL Sai Nagar,90408066239,08-Jan-21,08-Jan-21
90408066240,Bhagyalata,90408066240,08-Jan-21,08-Jan-21
90408066241,Narasimharao Nagar,90408066241,08-Jan-21,08-Jan-21
90408067242,Dwarakamai Nagar,90408067242,08-Jan-21,08-Jan-21
90408067243,Huda Sai Nagar,90408067243,08-Jan-21,08-Jan-21
90408067244,Sushma Sai Nagar,90408067244,08-Jan-21,08-Jan-21
90408067245,Rajappa Nagar,90408067245,08-Jan-21,08-Jan-21
90408067246,Bhulaxmi Nagar,90408067246,08-Jan-21,08-Jan-21
90408068247,Kamal Nagar,90408068247,08-Jan-21,08-Jan-21
90408068248,Subhadra Nagar,90408068248,08-Jan-21,08-Jan-21
90408068249,Bhulaxmi Nagar  2,90408068249,08-Jan-21,08-Jan-21
90408068250,Andhrakesari Nagar,90408068250,08-Jan-21,08-Jan-21
90408069251,Sahebnagar Village Old,90408069251,08-Jan-21,08-Jan-21
90408069252,Sahebnagar Village New,90408069252,08-Jan-21,08-Jan-21
90408069253,Goutami Nagar,90408069253,08-Jan-21,08-Jan-21
90408070254,Hill Colony,90408070254,08-Jan-21,08-Jan-21
90408070255,A-Type quarters,90408070255,08-Jan-21,08-Jan-21
90408071256,Complex,90408071256,08-Jan-21,08-Jan-21
90408071257,Raythu bazar,90408071257,08-Jan-21,08-Jan-21
90408071258,Huda Phase 1,90408071258,08-Jan-21,08-Jan-21
90408071259,Huda Phase 2,90408071259,08-Jan-21,08-Jan-21
90408072260,Sachivalayanagar Sector 1,90408072260,08-Jan-21,08-Jan-21
90408072261,Sachivalayanagar Sector 2,90408072261,08-Jan-21,08-Jan-21
90408073262,NGO Sector 3,90408073262,08-Jan-21,08-Jan-21
90408073263,Vaidehi Nagar - 1,90408073263,08-Jan-21,08-Jan-21
90408074264,Vijayapuri Colony Phase 1,90408074264,08-Jan-21,08-Jan-21
90408074265,Vijayapuri Colony Phase 2,90408074265,08-Jan-21,08-Jan-21
90408075266,NGO Sector 4,90408075266,08-Jan-21,08-Jan-21
90408075267,NGO Sector 5,90408075267,08-Jan-21,08-Jan-21
90408075268,SFC Colony,90408075268,08-Jan-21,08-Jan-21
90408075269,Vaidehi Nagar - 2,90408075269,08-Jan-21,08-Jan-21
90408076270,NGO Sector 6,90408076270,08-Jan-21,08-Jan-21
90408076271,NGO Sector 7,90408076271,08-Jan-21,08-Jan-21
90408076272,Self Finance Colony,90408076272,08-Jan-21,08-Jan-21
90408076273,Balaji Nagar,90408076273,08-Jan-21,08-Jan-21
90408077274,Huda Phase 4 North,90408077274,08-Jan-21,08-Jan-21
90408077275,Huda Phase 4 South,90408077275,08-Jan-21,08-Jan-21
90408077276,SBI Colony,90408077276,08-Jan-21,08-Jan-21
90408077277,Revenue Colony,90408077277,08-Jan-21,08-Jan-21
90408077278,Srinivaspuram,90408077278,08-Jan-21,08-Jan-21
90408078279,Prashant Nagar,90408078279,08-Jan-21,08-Jan-21
90408078280,Abhyudaya nagar ,90408078280,08-Jan-21,08-Jan-21
90409079281,Gunti Jangayya Nagar,90409079281,08-Jan-21,08-Jan-21
90409079282,Janaki Ram Nagar,90409079282,08-Jan-21,08-Jan-21
90409079283,RTC Colony,90409079283,08-Jan-21,08-Jan-21
90409079284,Padmavati Colony,90409079284,08-Jan-21,08-Jan-21
90409080285,Engineers Colony,90409080285,08-Jan-21,08-Jan-21
90409080286,Mallikarjun Nagar,90409080286,08-Jan-21,08-Jan-21
90409080287,Krishna Nagar  ,90409080287,08-Jan-21,08-Jan-21
90409080288,Sakthi Nagar,90409080288,08-Jan-21,08-Jan-21
90409080289,Omkar Nagar,90409080289,08-Jan-21,08-Jan-21
90409080290,Yashodara Nagar,90409080290,08-Jan-21,08-Jan-21
90409081291,Venkatramana Colony,90409081291,08-Jan-21,08-Jan-21
90409081292,Sripuram,90409081292,08-Jan-21,08-Jan-21
90409081293,Rajireddy Nagar,90409081293,08-Jan-21,08-Jan-21
90409081294,Hastinapuram East,90409081294,08-Jan-21,08-Jan-21
90409081295,Nagarjuna Colony,90409081295,08-Jan-21,08-Jan-21
90409082296,Reddy Colony,90409082296,08-Jan-21,08-Jan-21
90409082297,Saraswati Nagar,90409082297,08-Jan-21,08-Jan-21
90409082298,Pendi Narayan Reddy Colony,90409082298,08-Jan-21,08-Jan-21
90409082299,Pendi Pulla Reddy Colony,90409082299,08-Jan-21,08-Jan-21
90409082300,APSEB Colony,90409082300,08-Jan-21,08-Jan-21
90409082301,Anupama Nagar,90409082301,08-Jan-21,08-Jan-21
90409082302,Santhoshi mata (North),90409082302,08-Jan-21,08-Jan-21
90409082303,Srinagar Colony,90409082303,08-Jan-21,08-Jan-21
90409082304,Sai Tirumala Nagar,90409082304,08-Jan-21,08-Jan-21
90409083305,Santhoshi mata (East),90409083305,08-Jan-21,08-Jan-21
90409083306,Indraprastha Phase 1,90409083306,08-Jan-21,08-Jan-21
90409083307,Indraprastha Phase 2,90409083307,08-Jan-21,08-Jan-21
90409083308,RKR Enclave,90409083308,08-Jan-21,08-Jan-21
90409083309,Hastinapuram South,90409083309,08-Jan-21,08-Jan-21
90409083310,Hastinapuram Centra,90409083310,08-Jan-21,08-Jan-21
90409083311,Shiridi Sai Nagar,90409083311,08-Jan-21,08-Jan-21
90409084312,DRDL Colony,90409084312,08-Jan-21,08-Jan-21
90409084313,Agriculture Colony,90409084313,08-Jan-21,08-Jan-21
90409084314,Dwaraka nagar,90409084314,08-Jan-21,08-Jan-21
90409084315,Jaya Krishna Enclave,90409084315,08-Jan-21,08-Jan-21
90409084316,Urmila Nagar,90409084316,08-Jan-21,08-Jan-21
90409085317,Teachers Colony Phase 1,90409085317,08-Jan-21,08-Jan-21
90409085318,Teachers Colony Phase 2,90409085318,08-Jan-21,08-Jan-21
90409085319,Teachers Colony Phase 3,90409085319,08-Jan-21,08-Jan-21
90409085320,Teachers Colony Phase 4,90409085320,08-Jan-21,08-Jan-21
90409085321,Chaitanya Nagar,90409085321,08-Jan-21,08-Jan-21
90409086322,Vignanpuri ,90409086322,08-Jan-21,08-Jan-21
90409086323,Sripuram Colony,90409086323,08-Jan-21,08-Jan-21
90409086324,Trishul Nagar,90409086324,08-Jan-21,08-Jan-21
90409086325,Parimal Nagar,90409086325,08-Jan-21,08-Jan-21
90409086326,Vinayak Hills,90409086326,08-Jan-21,08-Jan-21
90409086327,Madhura Nagar,90409086327,08-Jan-21,08-Jan-21
90409086328,Sagar Complex,90409086328,08-Jan-21,08-Jan-21
90409087329,B.N. Reddy Nagar,90409087329,08-Jan-21,08-Jan-21
90409087330,Sri Krishna devaraya Nagar,90409087330,08-Jan-21,08-Jan-21
90409087331,PVR colony,90409087331,08-Jan-21,08-Jan-21
90409087332,Hari Hara Puram,90409087332,08-Jan-21,08-Jan-21
90409088333,Vaidehi Nagar,90409088333,08-Jan-21,08-Jan-21
90409088334,Satya sagar,90409088334,08-Jan-21,08-Jan-21
90409088335,Gandhi Nagar,90409088335,08-Jan-21,08-Jan-21
90409088336,Snehamahi Colony,90409088336,08-Jan-21,08-Jan-21
90409088337,Gayatri Nagar,90409088337,08-Jan-21,08-Jan-21
90410089338,Dhatu Nagar,90410089338,08-Jan-21,08-Jan-21
90410089339,Medhani Township,90410089339,08-Jan-21,08-Jan-21
90410089340,Subhash Chandrabose Nagar,90410089340,08-Jan-21,08-Jan-21
90410089341,Tirumala nagar,90410089341,08-Jan-21,08-Jan-21
90410089342,Virat Nagar,90410089342,08-Jan-21,08-Jan-21
90410089343,Deendayal Nagar,90410089343,08-Jan-21,08-Jan-21
90410089344,Mithila Nagar,90410089344,08-Jan-21,08-Jan-21
90410090345,Jillalguda,90410090345,08-Jan-21,08-Jan-21
90410090346,Satyasai Nagar,90410090346,08-Jan-21,08-Jan-21
90410090347,Kamala Nagar,90410090347,08-Jan-21,08-Jan-21
90410090348,Venkateswara Colony,90410090348,08-Jan-21,08-Jan-21
90410090349,Vivek Nagar,90410090349,08-Jan-21,08-Jan-21
90410090350,Sai Nagar,90410090350,08-Jan-21,08-Jan-21
90410090351,Hanuman Nagar,90410090351,08-Jan-21,08-Jan-21
90410090352,Shiva Sai nagar,90410090352,08-Jan-21,08-Jan-21
90410090353,Lalita Nagar,90410090353,08-Jan-21,08-Jan-21
90410091354,Gayatri Nagar,90410091354,08-Jan-21,08-Jan-21
90410091355,Ambedkar Colony,90410091355,08-Jan-21,08-Jan-21
90410091356,shakti Nagar,90410091356,08-Jan-21,08-Jan-21
90410091357,Raghavendra Colony,90410091357,08-Jan-21,08-Jan-21
90410091358,Nandana Vanam,90410091358,08-Jan-21,08-Jan-21
90410092359,Meerpet,90410092359,08-Jan-21,08-Jan-21
90410092360,Sarvodaya Colony ,90410092360,08-Jan-21,08-Jan-21
90410092361,TSR Colony,90410092361,08-Jan-21,08-Jan-21
90410092362,BDL Colony,90410092362,08-Jan-21,08-Jan-21
90410092363,Pragati Nagar,90410092363,08-Jan-21,08-Jan-21
90410093364,R.N. Reddy Nagar,90410093364,08-Jan-21,08-Jan-21
90410093365,Maduranagar,90410093365,08-Jan-21,08-Jan-21
90410093366,TRR township,90410093366,08-Jan-21,08-Jan-21
90410093367,Adarsh Nagar,90410093367,08-Jan-21,08-Jan-21
90410093368,Goutami Nagar,90410093368,08-Jan-21,08-Jan-21
90410094369,Prashanti Hills,90410094369,08-Jan-21,08-Jan-21
90410094370,Tirumala Hills,90410094370,08-Jan-21,08-Jan-21
90410094371,Nandi Hills,90410094371,08-Jan-21,08-Jan-21
90410094372,Nagarjuna Hills,90410094372,08-Jan-21,08-Jan-21
90410095373,Janapriya Mahanagar,90410095373,08-Jan-21,08-Jan-21
90410095374,Balaji Nagar,90410095374,08-Jan-21,08-Jan-21
90410095375,Ayodhya Nagar,90410095375,08-Jan-21,08-Jan-21
90410095376,Anurag nagar,90410095376,08-Jan-21,08-Jan-21
90410096377,SLNS Colony,90410096377,08-Jan-21,08-Jan-21
90410096378,Jayasri colony,90410096378,08-Jan-21,08-Jan-21
90410096379,MLR colony,90410096379,08-Jan-21,08-Jan-21
90410096380,Tirumala Enclave,90410096380,08-Jan-21,08-Jan-21
90410096381,Triveni Nagar,90410096381,08-Jan-21,08-Jan-21
90410097382,Bhagya Kala Nagar,90410097382,08-Jan-21,08-Jan-21
90410097383,Prashanti Nagar,90410097383,08-Jan-21,08-Jan-21
90410097384,Murali Krishna Nagar,90410097384,08-Jan-21,08-Jan-21
90410097385,Chintala Kunta,90410097385,08-Jan-21,08-Jan-21
90410097386,Brindavanam colony,90410097386,08-Jan-21,08-Jan-21
90411098387,Badangpet,90411098387,08-Jan-21,08-Jan-21
90411098388,Bhishma nagar colony,90411098388,08-Jan-21,08-Jan-21
90411098389,Shiva narayana puram,90411098389,08-Jan-21,08-Jan-21
90411098390,AGR colony,90411098390,08-Jan-21,08-Jan-21
90411098391,Sri Nilayam,90411098391,08-Jan-21,08-Jan-21
90411099392,Annapurna Colony,90411099392,08-Jan-21,08-Jan-21
90411099393,Mallikarjun Nagar,90411099393,08-Jan-21,08-Jan-21
90411099394,Shanti Nagar,90411099394,08-Jan-21,08-Jan-21
90411099395,Gayatri Hills,90411099395,08-Jan-21,08-Jan-21
90411099396,Sai Nagar Phase 2,90411099396,08-Jan-21,08-Jan-21
90411100397,Almasguda,90411100397,08-Jan-21,08-Jan-21
90411100398,Madhurapuri Colony,90411100398,08-Jan-21,08-Jan-21
90411100399,Ramidi Mallareddy Colony,90411100399,08-Jan-21,08-Jan-21
90411100400,Ramidi Bheemreddy Colony,90411100400,08-Jan-21,08-Jan-21
90411100401,Rajiv Gruhakalpa,90411100401,08-Jan-21,08-Jan-21
90411101402,Balapur,90411101402,08-Jan-21,08-Jan-21
90411101403,Venkateshwara Colony,90411101403,08-Jan-21,08-Jan-21
90411101404,Kothapet,90411101404,08-Jan-21,08-Jan-21
90411101405,Sai homes colony,90411101405,08-Jan-21,08-Jan-21
90411102406,Sai Nagar,90411102406,08-Jan-21,08-Jan-21
90411102407,Sai Nagar Phase 1,90411102407,08-Jan-21,08-Jan-21
90411102408,Bodagutta,90411102408,08-Jan-21,08-Jan-21
90411102409,Ayodhya Nagar,90411102409,08-Jan-21,08-Jan-21
90411102410,Sai Balaji Nagar,90411102410,08-Jan-21,08-Jan-21
90411103411,Mallapur,90411103411,08-Jan-21,08-Jan-21
90411103412,Balajinagar,90411103412,08-Jan-21,08-Jan-21
90411103413,sultanpur,90411103413,08-Jan-21,08-Jan-21
90411103414,Venkatapur,90411103414,08-Jan-21,08-Jan-21
90411103415,RCI quarters,90411103415,08-Jan-21,08-Jan-21
90411104416,Kurmalguda,90411104416,08-Jan-21,08-Jan-21
90411104417,Indranagar,90411104417,08-Jan-21,08-Jan-21
90411104418,Rajiv gruhakalpa,90411104418,08-Jan-21,08-Jan-21
90411104419,Raganna guda,90411104419,08-Jan-21,08-Jan-21
90411105420,Nadargul,90411105420,08-Jan-21,08-Jan-21
90411105421,Green homes colony,90411105421,08-Jan-21,08-Jan-21
90411105422,Sairam nagar,90411105422,08-Jan-21,08-Jan-21
90411105423,Ambedkar Nagar,90411105423,08-Jan-21,08-Jan-21
90411105424,Jaya Surya patnam,90411105424,08-Jan-21,08-Jan-21
90411106425,Gurramguda,90411106425,08-Jan-21,08-Jan-21
90411106426,Rajyalaxmi Phase 1,90411106426,08-Jan-21,08-Jan-21
90411106427,Rajyalaxmi Phase 2,90411106427,08-Jan-21,08-Jan-21
90411106428,Srinivasa Puram Colony,90411106428,08-Jan-21,08-Jan-21
90411106429,Aditya Nagar,90411106429,08-Jan-21,08-Jan-21
90412107430,Srinivasa Colony Ph 1,90412107430,08-Jan-21,08-Jan-21
90412107431,Srinivasa Colony Ph 2,90412107431,08-Jan-21,08-Jan-21
90412108432,Brindavan Colony,90412108432,08-Jan-21,08-Jan-21
90412108433,Tapovan Colony,90412108433,08-Jan-21,08-Jan-21
90412109434,Lingojiguda,90412109434,08-Jan-21,08-Jan-21
90412109435,Shivapuri colony,90412109435,08-Jan-21,08-Jan-21
90412109436,Manipuri Colony,90412109436,08-Jan-21,08-Jan-21
90412110437,Karmanghat Basti 1,90412110437,08-Jan-21,08-Jan-21
90412110438,Karmanghat Basti 2,90412110438,08-Jan-21,08-Jan-21
90412110439,Bairamalguda,90412110439,08-Jan-21,08-Jan-21
90412111440,SBH Colony 1,90412111440,08-Jan-21,08-Jan-21
90412111441,SBH Colony 2,90412111441,08-Jan-21,08-Jan-21
90412111442,SBH Colony 3,90412111442,08-Jan-21,08-Jan-21
90412111443,Kakateya Nagar,90412111443,08-Jan-21,08-Jan-21
90412112444,Siri Nagar,90412112444,08-Jan-21,08-Jan-21
90412112445,RTC colony,90412112445,08-Jan-21,08-Jan-21
90412112446,LB Nagar Basti,90412112446,08-Jan-21,08-Jan-21
90412113447,Sowbhagya Nagar,90412113447,08-Jan-21,08-Jan-21
90412113448,Vijayapuri Colony,90412113448,08-Jan-21,08-Jan-21
90412113449,Bairamalguda (North),90412113449,08-Jan-21,08-Jan-21
90412114450,Venkateshwara Colony 1,90412114450,08-Jan-21,08-Jan-21
90412114451,Venkateshwara Colony 2,90412114451,08-Jan-21,08-Jan-21
90413115452,Gadianaram,90413115452,08-Jan-21,08-Jan-21
90413115453,New Gadianaram,90413115453,08-Jan-21,08-Jan-21
90413115454,Goutami Nagar,90413115454,08-Jan-21,08-Jan-21
90413115455,Srikrishna Nagar,90413115455,08-Jan-21,08-Jan-21
90413116456,P&T colony,90413116456,08-Jan-21,08-Jan-21
90413116457,Sisala Basti,90413116457,08-Jan-21,08-Jan-21
90413116458,Pragati Nagar,90413116458,08-Jan-21,08-Jan-21
90413116459,Kodandaram Nagar,90413116459,08-Jan-21,08-Jan-21
90413117460,Sharada Nagar,90413117460,08-Jan-21,08-Jan-21
90413117461,Bapu Nagar,90413117461,08-Jan-21,08-Jan-21
90413117462,Syndicate bank colony,90413117462,08-Jan-21,08-Jan-21
90413118463,Kamala Nagar,90413118463,08-Jan-21,08-Jan-21
90413118464,Saraswati Nagar,90413118464,08-Jan-21,08-Jan-21
90413118465,Viveknanda Nagar,90413118465,08-Jan-21,08-Jan-21
90413119466,Doctor's Colony,90413119466,08-Jan-21,08-Jan-21
90413119467,JB colony,90413119467,08-Jan-21,08-Jan-21
90413120468,Ambedkar Nagar,90413120468,08-Jan-21,08-Jan-21
90413120469,Huda Colony,90413120469,08-Jan-21,08-Jan-21
90413120470,SBH colony,90413120470,08-Jan-21,08-Jan-21
90413121471,Bhagatsingh nagar,90413121471,08-Jan-21,08-Jan-21
90413121472,Cheruku thota colony,90413121472,08-Jan-21,08-Jan-21
90413121473,Pochammabagh colony,90413121473,08-Jan-21,08-Jan-21
90501001001,St No 1 to 7,90501001001,08-Jan-21,08-Jan-21
90501001002,Kakatiya Nagar,90501001002,08-Jan-21,08-Jan-21
90501001003,PNT Colony ,90501001003,08-Jan-21,08-Jan-21
90501002004,VV Colony,90501002004,08-Jan-21,08-Jan-21
90501002005,Brindavan colony ,90501002005,08-Jan-21,08-Jan-21
90501002006,Green Hills Colony,90501002006,08-Jan-21,08-Jan-21
90501002007,Sneha Nagar,90501002007,08-Jan-21,08-Jan-21
90501002008,Vivekananda Nagar,90501002008,08-Jan-21,08-Jan-21
90501002009,Gandhi Girijan Colony,90501002009,08-Jan-21,08-Jan-21
90501002010,SS Nagar,90501002010,08-Jan-21,08-Jan-21
90501002011,Vignan Puri Colony,90501002011,08-Jan-21,08-Jan-21
90501002012,Shobhana Nagar ,90501002012,08-Jan-21,08-Jan-21
90501002013,East Jaishankar Nagar Colony,90501002013,08-Jan-21,08-Jan-21
90501003014,Ravindra Nagar Colony,90501003014,08-Jan-21,08-Jan-21
90501003015,Sai Chitra Nagar,90501003015,08-Jan-21,08-Jan-21
90501003016,West Jaishankar nagar colony,90501003016,08-Jan-21,08-Jan-21
90501003017,Maheshwari nagar,90501003017,08-Jan-21,08-Jan-21
90501003018,Lakshmi Nagar,90501003018,08-Jan-21,08-Jan-21
90501004019,Survey Colony,90501004019,08-Jan-21,08-Jan-21
90501004020,Lakshmi Narayan Colony,90501004020,08-Jan-21,08-Jan-21
90501004021,Devender Nagar ,90501004021,08-Jan-21,08-Jan-21
90501004022,Sri Ramana Puram,90501004022,08-Jan-21,08-Jan-21
90501004023,TV colony,90501004023,08-Jan-21,08-Jan-21
90501004024,Gandhi nagar,90501004024,08-Jan-21,08-Jan-21
90501005025,Aravind Nagar ,90501005025,08-Jan-21,08-Jan-21
90501005026,Rajendra Nagar,90501005026,08-Jan-21,08-Jan-21
90501005027,Sri Ram Colony,90501005027,08-Jan-21,08-Jan-21
90501005028,Shanti Nagar,90501005028,08-Jan-21,08-Jan-21
90501005029,Bharat Nagar,90501005029,08-Jan-21,08-Jan-21
90501006030,Sri Sai Krishna Nagar Colony,90501006030,08-Jan-21,08-Jan-21
90501006031,Balakrishna Nagar,90501006031,08-Jan-21,08-Jan-21
90501006032,KCR Nagar,90501006032,08-Jan-21,08-Jan-21
90501006033,Satya Nagar,90501006033,08-Jan-21,08-Jan-21
90501007034,Srinagar Colony,90501007034,08-Jan-21,08-Jan-21
90501007035,Anand Nagar,90501007035,08-Jan-21,08-Jan-21
90501007036,Old Ramanthapur,90501007036,08-Jan-21,08-Jan-21
90501008037,Indira Nagar ,90501008037,08-Jan-21,08-Jan-21
90501008038,Nehru Nagar ,90501008038,08-Jan-21,08-Jan-21
90501008039,Netaji Nagar,90501008039,08-Jan-21,08-Jan-21
90501008040,Pragathi Nagar,90501008040,08-Jan-21,08-Jan-21
90501008041,Sky City,90501008041,08-Jan-21,08-Jan-21
90501009042,CBI Colony,90501009042,08-Jan-21,08-Jan-21
90501009043,Sarada Nagar,90501009043,08-Jan-21,08-Jan-21
90501009044,East Gokhle Nagar,90501009044,08-Jan-21,08-Jan-21
90501010045,New Gokhle Nagar,90501010045,08-Jan-21,08-Jan-21
90501010046,RTC Colony,90501010046,08-Jan-21,08-Jan-21
90501010047,Endowments Colony,90501010047,08-Jan-21,08-Jan-21
90501011048,East Srinivas Puram,90501011048,08-Jan-21,08-Jan-21
90501011049,Ram Shankar nagar,90501011049,08-Jan-21,08-Jan-21
90501011050,Vivek Nagar,90501011050,08-Jan-21,08-Jan-21
90502012051,West Gokhle Nagar,90502012051,08-Jan-21,08-Jan-21
90502012052,PS colony,90502012052,08-Jan-21,08-Jan-21
90502012053,Dooradarshan ,90502012053,08-Jan-21,08-Jan-21
90502013054,Ganesh Nagar,90502013054,08-Jan-21,08-Jan-21
90502013055,Ganga Jumuma Saraswati,90502013055,08-Jan-21,08-Jan-21
90502013056,Polytechnic,90502013056,08-Jan-21,08-Jan-21
90502014057,Gupta Gardens,90502014057,08-Jan-21,08-Jan-21
90502014058,Madhura Nagar,90502014058,08-Jan-21,08-Jan-21
